Date,DMA,Display_Impressions,Display_Clicks,Display_Spend,Gyms_Per_Sq_Mile,Weather_Condition,Gym_Memberships_Sold,Revenue,spend_up
2023-08-19,"Dallas-Ft. Worth, TX",51566,649,743.76,1.23,Cloudy,61,4004.98,control
2023-08-20,"Dallas-Ft. Worth, TX",49578,586,734.04,1.23,Cloudy,72,4705.13,control
2023-08-21,"Dallas-Ft. Worth, TX",49820,546,619.12,1.23,Rainy,72,4701.6,control
2023-08-22,"Dallas-Ft. Worth, TX",50661,408,628.23,1.23,Cloudy,55,3605.51,control
2023-08-23,"Dallas-Ft. Worth, TX",49032,293,429.87,1.23,Cloudy,54,3511.34,control
2023-08-24,"Dallas-Ft. Worth, TX",47186,504,914.39,1.23,Sunny,53,3494.91,control
2023-08-25,"Dallas-Ft. Worth, TX",49495,709,893.43,1.23,Cloudy,55,3611.94,control
2023-08-26,"Dallas-Ft. Worth, TX",42182,474,642.41,1.23,Sunny,61,4015.14,control
2023-08-27,"Dallas-Ft. Worth, TX",50596,541,708.34,1.23,Sunny,72,4729.43,control
2023-08-28,"Dallas-Ft. Worth, TX",53958,454,713.0,1.23,Sunny,73,4797.75,control
2023-08-29,"Dallas-Ft. Worth, TX",53957,600,1024.02,1.23,Rainy,59,3896.92,control
2023-08-30,"Dallas-Ft. Worth, TX",44248,579,787.43,1.23,Cloudy,55,3629.01,control
2023-08-31,"Dallas-Ft. Worth, TX",55823,733,779.39,1.23,Rainy,53,3451.89,control
2023-09-01,"Dallas-Ft. Worth, TX",43729,365,611.47,1.23,Sunny,54,3540.76,control
2023-09-02,"Dallas-Ft. Worth, TX",53965,771,1278.62,1.23,Sunny,58,3804.62,control
2023-09-03,"Dallas-Ft. Worth, TX",47452,667,878.27,1.23,Cloudy,71,4646.54,control
2023-09-04,"Dallas-Ft. Worth, TX",46660,601,799.66,1.23,Sunny,72,4733.46,control
2023-09-05,"Dallas-Ft. Worth, TX",49630,380,436.84,1.23,Snowy,55,3636.6,control
2023-09-06,"Dallas-Ft. Worth, TX",45554,386,501.96,1.23,Snowy,54,3525.68,control
2023-09-07,"Dallas-Ft. Worth, TX",58121,350,545.71,1.23,Rainy,54,3516.2,control
2023-09-08,"Dallas-Ft. Worth, TX",49887,733,1095.36,1.23,Sunny,57,3726.38,control
2023-09-09,"Dallas-Ft. Worth, TX",48509,700,747.72,1.23,Sunny,63,4125.54,control
2023-09-10,"Dallas-Ft. Worth, TX",56612,782,1376.33,1.23,Cloudy,74,4842.1,control
2023-09-11,"Dallas-Ft. Worth, TX",46859,693,1221.93,1.23,Snowy,72,4698.13,control
2023-09-12,"Dallas-Ft. Worth, TX",49903,588,861.89,1.23,Sunny,60,3945.24,control
2023-09-13,"Dallas-Ft. Worth, TX",50828,342,394.89,1.23,Sunny,55,3580.51,control
2023-09-14,"Dallas-Ft. Worth, TX",46867,387,704.54,1.23,Snowy,50,3282.1,control
2023-09-15,"Dallas-Ft. Worth, TX",56498,511,649.3,1.23,Sunny,57,3763.69,control
2023-09-16,"Dallas-Ft. Worth, TX",52851,690,974.07,1.23,Snowy,61,4025.88,control
2023-09-17,"Dallas-Ft. Worth, TX",53514,339,405.67,1.23,Cloudy,72,4739.3,control
2023-09-18,"Dallas-Ft. Worth, TX",38740,289,347.79,1.23,Sunny,67,4373.66,control
2023-09-19,"Dallas-Ft. Worth, TX",48713,686,1270.11,1.23,Sunny,55,3638.79,control
2023-09-20,"Dallas-Ft. Worth, TX",50836,259,264.91,1.23,Sunny,54,3521.62,control
2023-09-21,"Dallas-Ft. Worth, TX",49645,301,504.5,1.23,Sunny,52,3412.45,control
2023-09-22,"Dallas-Ft. Worth, TX",58502,454,698.73,1.23,Sunny,55,3635.64,control
2023-09-23,"Dallas-Ft. Worth, TX",43862,617,981.9,1.23,Cloudy,60,3958.78,control
2023-09-24,"Dallas-Ft. Worth, TX",40561,283,292.53,1.23,Rainy,73,4781.54,control
2023-09-25,"Dallas-Ft. Worth, TX",47960,599,607.47,1.23,Sunny,67,4386.37,control
2023-09-26,"Dallas-Ft. Worth, TX",49049,492,977.98,1.23,Rainy,57,3708.99,control
2023-09-27,"Dallas-Ft. Worth, TX",49468,534,843.4,1.23,Rainy,54,3548.37,control
2023-09-28,"Dallas-Ft. Worth, TX",44629,661,726.22,1.23,Rainy,52,3439.71,control
2023-09-29,"Dallas-Ft. Worth, TX",47897,336,533.56,1.23,Rainy,54,3569.73,control
2023-09-30,"Dallas-Ft. Worth, TX",50919,513,630.29,1.23,Sunny,59,3893.94,control
2023-10-01,"Dallas-Ft. Worth, TX",57671,792,1396.41,1.23,Cloudy,73,4754.44,control
2023-10-02,"Dallas-Ft. Worth, TX",54369,360,704.33,1.23,Cloudy,67,4413.79,control
2023-10-03,"Dallas-Ft. Worth, TX",43958,388,725.26,1.23,Sunny,56,3658.03,control
2023-10-04,"Dallas-Ft. Worth, TX",50662,664,814.81,1.23,Cloudy,57,3734.29,control
2023-10-05,"Dallas-Ft. Worth, TX",56156,529,716.92,1.23,Cloudy,50,3302.03,control
2023-10-06,"Dallas-Ft. Worth, TX",53850,289,483.54,1.23,Cloudy,53,3455.64,control
2023-10-07,"Dallas-Ft. Worth, TX",51046,296,367.72,1.23,Cloudy,60,3935.41,control
2023-10-08,"Dallas-Ft. Worth, TX",45245,247,299.12,1.23,Cloudy,70,4592.89,control
2023-10-09,"Dallas-Ft. Worth, TX",44182,662,845.69,1.23,Cloudy,67,4374.1,control
2023-10-10,"Dallas-Ft. Worth, TX",45631,388,712.04,1.23,Cloudy,58,3823.72,control
2023-10-11,"Dallas-Ft. Worth, TX",51333,672,865.94,1.23,Cloudy,56,3642.95,control
2023-10-12,"Dallas-Ft. Worth, TX",50504,709,833.0,1.23,Sunny,51,3365.44,control
2023-10-13,"Dallas-Ft. Worth, TX",56275,520,628.52,1.23,Cloudy,57,3735.58,control
2023-10-14,"Dallas-Ft. Worth, TX",44627,565,822.89,1.23,Rainy,63,4157.29,control
2023-10-15,"Dallas-Ft. Worth, TX",43899,530,841.89,1.23,Rainy,71,4654.21,control
2023-10-16,"Dallas-Ft. Worth, TX",50748,648,1226.36,1.23,Sunny,68,4432.02,control
2023-10-17,"Dallas-Ft. Worth, TX",48070,594,1118.11,1.23,Sunny,59,3863.35,control
2023-10-18,"Dallas-Ft. Worth, TX",50182,383,387.79,1.23,Rainy,52,3440.17,control
2023-10-19,"Dallas-Ft. Worth, TX",45394,408,634.99,1.23,Rainy,53,3462.14,control
2023-10-20,"Dallas-Ft. Worth, TX",56102,806,809.92,1.23,Rainy,54,3514.75,control
2023-10-21,"Dallas-Ft. Worth, TX",50969,640,1096.03,1.23,Rainy,58,3819.92,control
2023-10-22,"Dallas-Ft. Worth, TX",49780,709,1321.38,1.23,Rainy,75,4878.82,control
2023-10-23,"Dallas-Ft. Worth, TX",56573,612,650.09,1.23,Sunny,71,4616.36,control
2023-10-24,"Dallas-Ft. Worth, TX",48358,694,797.63,1.23,Cloudy,60,3948.71,control
2023-10-25,"Dallas-Ft. Worth, TX",57560,691,1256.94,1.23,Sunny,55,3613.64,control
2023-10-26,"Dallas-Ft. Worth, TX",41283,607,639.8,1.23,Sunny,53,3497.41,control
2023-10-27,"Dallas-Ft. Worth, TX",52527,276,433.47,1.23,Sunny,56,3687.6,control
2023-10-28,"Dallas-Ft. Worth, TX",54130,331,362.82,1.23,Sunny,63,4122.04,control
2023-10-29,"Dallas-Ft. Worth, TX",48528,698,961.09,1.23,Sunny,74,4857.78,control
2023-10-30,"Dallas-Ft. Worth, TX",47819,454,625.84,1.23,Sunny,73,4797.1,control
2023-10-31,"Dallas-Ft. Worth, TX",41169,533,592.95,1.23,Snowy,59,3896.02,control
2023-11-01,"Dallas-Ft. Worth, TX",56863,378,439.48,1.23,Cloudy,57,3724.58,control
2023-11-02,"Dallas-Ft. Worth, TX",43502,220,261.91,1.23,Sunny,50,3263.95,control
2023-11-03,"Dallas-Ft. Worth, TX",52373,664,802.91,1.23,Sunny,55,3637.22,control
2023-11-04,"Dallas-Ft. Worth, TX",44664,263,290.51,1.23,Sunny,62,4057.48,control
2023-11-05,"Dallas-Ft. Worth, TX",43399,376,492.55,1.23,Sunny,76,4948.17,control
2023-11-06,"Dallas-Ft. Worth, TX",50110,392,705.16,1.23,Rainy,70,4556.65,control
2023-11-07,"Dallas-Ft. Worth, TX",38715,310,430.19,1.23,Cloudy,56,3655.17,control
2023-11-08,"Dallas-Ft. Worth, TX",56455,708,1073.29,1.23,Cloudy,57,3707.12,control
2023-11-09,"Dallas-Ft. Worth, TX",48507,383,583.5,1.23,Cloudy,54,3538.42,control
2023-11-10,"Dallas-Ft. Worth, TX",52504,685,1021.84,1.23,Cloudy,56,3674.8,control
2023-11-11,"Dallas-Ft. Worth, TX",54626,349,368.91,1.23,Sunny,62,4048.25,control
2023-11-12,"Dallas-Ft. Worth, TX",54140,395,427.4,1.23,Sunny,72,4705.89,control
2023-11-13,"Dallas-Ft. Worth, TX",47572,319,590.1,1.23,Rainy,71,4619.91,control
2023-11-14,"Dallas-Ft. Worth, TX",42382,432,473.78,1.23,Sunny,57,3747.49,control
2023-11-15,"Dallas-Ft. Worth, TX",45445,679,1246.07,1.23,Cloudy,57,3719.58,control
2023-11-16,"Dallas-Ft. Worth, TX",54325,352,505.5,1.23,Cloudy,53,3463.85,control
2023-11-17,"Dallas-Ft. Worth, TX",52827,523,909.75,1.23,Sunny,53,3470.54,control
2023-11-18,"Dallas-Ft. Worth, TX",50339,652,982.27,1.23,Sunny,62,4071.99,control
2023-11-19,"Dallas-Ft. Worth, TX",41243,530,971.08,1.23,Sunny,70,4580.49,control
2023-11-20,"Dallas-Ft. Worth, TX",46996,612,1214.86,1.23,Sunny,69,4504.64,control
2023-11-21,"Dallas-Ft. Worth, TX",55455,756,880.33,1.23,Rainy,58,3824.53,control
2023-11-22,"Dallas-Ft. Worth, TX",43378,297,461.3,1.23,Snowy,55,3637.6,control
2023-11-23,"Dallas-Ft. Worth, TX",47782,397,469.74,1.23,Cloudy,50,3253.94,control
2023-11-24,"Dallas-Ft. Worth, TX",52602,597,632.1,1.23,Snowy,52,3421.15,control
2023-11-25,"Dallas-Ft. Worth, TX",53940,603,722.35,1.23,Sunny,62,4055.11,control
2023-11-26,"Dallas-Ft. Worth, TX",48006,618,1178.79,1.23,Rainy,73,4761.14,control
2023-11-27,"Dallas-Ft. Worth, TX",41871,283,323.27,1.23,Cloudy,69,4513.07,control
2023-11-28,"Dallas-Ft. Worth, TX",53194,340,651.15,1.23,Cloudy,60,3958.56,control
2023-11-29,"Dallas-Ft. Worth, TX",46362,534,1003.82,1.23,Sunny,53,3452.4,control
2023-11-30,"Dallas-Ft. Worth, TX",57514,423,696.04,1.23,Snowy,52,3383.03,control
2023-12-01,"Dallas-Ft. Worth, TX",52257,779,1495.45,1.23,Sunny,55,3580.11,control
2023-12-02,"Dallas-Ft. Worth, TX",55276,421,525.95,1.23,Rainy,62,4051.48,control
2023-12-03,"Dallas-Ft. Worth, TX",58432,679,1345.99,1.23,Sunny,77,5019.66,control
2023-12-04,"Dallas-Ft. Worth, TX",42906,236,431.53,1.23,Cloudy,73,4809.07,control
2023-12-05,"Dallas-Ft. Worth, TX",44865,243,362.4,1.23,Rainy,58,3809.72,control
2023-12-06,"Dallas-Ft. Worth, TX",47084,662,1085.97,1.23,Cloudy,55,3581.93,control
2023-12-07,"Dallas-Ft. Worth, TX",53316,657,1081.65,1.23,Cloudy,54,3549.85,control
2023-12-08,"Dallas-Ft. Worth, TX",44929,357,436.05,1.23,Sunny,57,3732.23,control
2023-12-09,"Dallas-Ft. Worth, TX",49747,268,452.64,1.23,Cloudy,62,4081.18,control
2023-12-10,"Dallas-Ft. Worth, TX",48662,385,710.25,1.23,Sunny,72,4738.63,control
2023-12-11,"Dallas-Ft. Worth, TX",45784,608,629.07,1.23,Rainy,69,4544.26,control
2023-12-12,"Dallas-Ft. Worth, TX",37982,523,547.79,1.23,Cloudy,57,3762.99,control
2023-12-13,"Dallas-Ft. Worth, TX",49858,610,1089.03,1.23,Sunny,54,3533.56,control
2023-12-14,"Dallas-Ft. Worth, TX",49814,495,836.81,1.23,Cloudy,51,3353.72,control
2023-12-15,"Dallas-Ft. Worth, TX",43768,632,939.46,1.23,Rainy,53,3446.46,control
2023-12-16,"Dallas-Ft. Worth, TX",53479,517,1000.58,1.23,Cloudy,64,4180.6,control
2023-12-17,"Dallas-Ft. Worth, TX",53918,418,711.2,1.23,Snowy,76,4952.35,control
2023-12-18,"Dallas-Ft. Worth, TX",45768,263,468.47,1.23,Cloudy,71,4676.09,control
2023-12-19,"Dallas-Ft. Worth, TX",61367,699,799.43,1.23,Rainy,58,3787.37,control
2023-12-20,"Dallas-Ft. Worth, TX",47482,340,635.23,1.23,Sunny,54,3562.8,control
2023-12-21,"Dallas-Ft. Worth, TX",51823,519,939.56,1.23,Sunny,53,3454.85,control
2023-12-22,"Dallas-Ft. Worth, TX",44094,400,662.67,1.23,Sunny,55,3635.34,control
2023-12-23,"Dallas-Ft. Worth, TX",44744,353,655.21,1.23,Cloudy,63,4150.5,control
2023-12-24,"Dallas-Ft. Worth, TX",48306,458,876.72,1.23,Snowy,76,4940.04,control
2023-12-25,"Dallas-Ft. Worth, TX",59633,308,540.15,1.23,Sunny,72,4734.63,control
2023-12-26,"Dallas-Ft. Worth, TX",48442,529,646.25,1.23,Cloudy,57,3760.28,control
2023-12-27,"Dallas-Ft. Worth, TX",45895,680,859.17,1.23,Rainy,54,3561.55,control
2023-12-28,"Dallas-Ft. Worth, TX",54170,386,544.75,1.23,Cloudy,54,3540.95,control
2023-12-29,"Dallas-Ft. Worth, TX",52596,641,769.11,1.23,Cloudy,55,3605.44,control
2023-12-30,"Dallas-Ft. Worth, TX",55448,645,923.46,1.23,Cloudy,59,3855.94,control
2023-12-31,"Dallas-Ft. Worth, TX",50636,544,843.88,1.23,Sunny,70,4564.74,control
2024-01-01,"Dallas-Ft. Worth, TX",52152,384,766.37,1.23,Rainy,101,6615.29,control
2024-01-02,"Dallas-Ft. Worth, TX",47667,610,1106.22,1.23,Rainy,83,5398.99,control
2024-01-03,"Dallas-Ft. Worth, TX",49246,736,1385.55,1.23,Cloudy,82,5390.81,control
2024-01-04,"Dallas-Ft. Worth, TX",55394,605,769.49,1.23,Sunny,78,5095.36,control
2024-01-05,"Dallas-Ft. Worth, TX",54578,445,448.16,1.23,Sunny,84,5518.93,control
2024-01-06,"Dallas-Ft. Worth, TX",45367,415,512.33,1.23,Snowy,95,6197.63,control
2024-01-07,"Dallas-Ft. Worth, TX",44802,612,908.51,1.23,Cloudy,112,7319.29,control
2024-01-08,"Dallas-Ft. Worth, TX",48542,243,331.33,1.23,Cloudy,107,7013.68,control
2024-01-09,"Dallas-Ft. Worth, TX",60865,709,1043.08,1.23,Rainy,87,5677.75,control
2024-01-10,"Dallas-Ft. Worth, TX",43315,565,1109.57,1.23,Rainy,86,5647.91,control
2024-01-11,"Dallas-Ft. Worth, TX",53941,377,710.55,1.23,Sunny,81,5268.57,control
2024-01-12,"Dallas-Ft. Worth, TX",49671,300,593.0,1.23,Sunny,85,5557.71,control
2024-01-13,"Dallas-Ft. Worth, TX",54280,713,944.63,1.23,Cloudy,93,6072.77,control
2024-01-14,"Dallas-Ft. Worth, TX",44512,429,639.51,1.23,Cloudy,115,7478.71,control
2024-01-15,"Dallas-Ft. Worth, TX",46313,634,962.72,1.23,Rainy,108,7049.18,control
2024-01-16,"Dallas-Ft. Worth, TX",40646,592,741.17,1.23,Rainy,87,5666.83,control
2024-01-17,"Dallas-Ft. Worth, TX",52554,418,427.54,1.23,Cloudy,78,5120.73,control
2024-01-18,"Dallas-Ft. Worth, TX",54610,655,1161.11,1.23,Sunny,76,4968.53,control
2024-01-19,"Dallas-Ft. Worth, TX",63488,723,861.82,1.23,Cloudy,80,5228.27,control
2024-01-20,"Dallas-Ft. Worth, TX",46012,563,1086.28,1.23,Snowy,93,6099.41,control
2024-01-21,"Dallas-Ft. Worth, TX",52049,336,594.12,1.23,Cloudy,110,7169.39,control
2024-01-22,"Dallas-Ft. Worth, TX",49476,513,644.79,1.23,Sunny,108,7039.49,control
2024-01-23,"Dallas-Ft. Worth, TX",41773,389,615.18,1.23,Cloudy,89,5785.51,control
2024-01-24,"Dallas-Ft. Worth, TX",58288,662,684.65,1.23,Cloudy,81,5272.63,control
2024-01-25,"Dallas-Ft. Worth, TX",47837,510,721.9,1.23,Rainy,77,5065.44,control
2024-01-26,"Dallas-Ft. Worth, TX",51337,395,523.17,1.23,Rainy,84,5510.74,control
2024-01-27,"Dallas-Ft. Worth, TX",52959,722,1309.43,1.23,Cloudy,88,5749.24,control
2024-01-28,"Dallas-Ft. Worth, TX",45537,326,555.12,1.23,Rainy,112,7338.55,control
2024-01-29,"Dallas-Ft. Worth, TX",43788,534,979.83,1.23,Sunny,110,7176.18,control
2024-01-30,"Dallas-Ft. Worth, TX",56771,769,821.5,1.23,Snowy,89,5825.12,control
2024-01-31,"Dallas-Ft. Worth, TX",48054,245,350.51,1.23,Sunny,83,5450.28,control
2024-02-01,"Dallas-Ft. Worth, TX",48917,402,730.56,1.23,Sunny,66,4306.1,control
2024-02-02,"Dallas-Ft. Worth, TX",38973,353,562.07,1.23,Rainy,71,4635.68,control
2024-02-03,"Dallas-Ft. Worth, TX",56614,807,1282.04,1.23,Cloudy,76,4963.56,control
2024-02-04,"Dallas-Ft. Worth, TX",53968,585,914.98,1.23,Cloudy,87,5691.65,control
2024-02-05,"Dallas-Ft. Worth, TX",59144,687,916.27,1.23,Sunny,86,5604.54,control
2024-02-06,"Dallas-Ft. Worth, TX",60302,758,1303.14,1.23,Sunny,71,4675.27,control
2024-02-07,"Dallas-Ft. Worth, TX",44862,288,351.96,1.23,Sunny,70,4563.4,control
2024-02-08,"Dallas-Ft. Worth, TX",51020,487,576.23,1.23,Sunny,66,4306.29,control
2024-02-09,"Dallas-Ft. Worth, TX",42057,326,588.69,1.23,Snowy,70,4559.43,control
2024-02-10,"Dallas-Ft. Worth, TX",52379,769,1355.71,1.23,Cloudy,78,5094.74,control
2024-02-11,"Dallas-Ft. Worth, TX",52446,356,391.31,1.23,Sunny,90,5867.96,control
2024-02-12,"Dallas-Ft. Worth, TX",48865,506,966.39,1.23,Rainy,91,5927.62,control
2024-02-13,"Dallas-Ft. Worth, TX",37842,500,815.69,1.23,Rainy,72,4720.79,control
2024-02-14,"Dallas-Ft. Worth, TX",55276,317,453.52,1.23,Snowy,66,4344.29,control
2024-02-15,"Dallas-Ft. Worth, TX",49790,446,627.02,1.23,Cloudy,66,4333.58,control
2024-02-16,"Dallas-Ft. Worth, TX",52574,471,613.58,1.23,Cloudy,68,4442.02,control
2024-02-17,"Dallas-Ft. Worth, TX",51453,492,877.53,1.23,Cloudy,77,5012.82,control
2024-02-18,"Dallas-Ft. Worth, TX",46471,307,578.86,1.23,Sunny,92,5990.25,control
2024-02-19,"Dallas-Ft. Worth, TX",51340,287,295.2,1.23,Rainy,85,5574.21,control
2024-02-20,"Dallas-Ft. Worth, TX",56942,487,749.45,1.23,Rainy,73,4768.36,control
2024-02-21,"Dallas-Ft. Worth, TX",47697,415,738.5,1.23,Cloudy,70,4565.42,control
2024-02-22,"Dallas-Ft. Worth, TX",44872,549,636.75,1.23,Rainy,63,4114.27,control
2024-02-23,"Dallas-Ft. Worth, TX",50367,458,880.83,1.23,Sunny,67,4365.33,control
2024-02-24,"Dallas-Ft. Worth, TX",40830,309,389.06,1.23,Sunny,73,4755.18,control
2024-02-25,"Dallas-Ft. Worth, TX",49179,516,871.88,1.23,Cloudy,93,6060.94,control
2024-02-26,"Dallas-Ft. Worth, TX",50922,493,500.53,1.23,Snowy,90,5886.45,control
2024-02-27,"Dallas-Ft. Worth, TX",48383,388,615.46,1.23,Snowy,73,4756.97,control
2024-02-28,"Dallas-Ft. Worth, TX",50429,390,493.86,1.23,Cloudy,66,4299.44,control
2024-02-29,"Dallas-Ft. Worth, TX",51013,751,1198.35,1.23,Sunny,66,4351.17,control
2024-03-01,"Dallas-Ft. Worth, TX",44823,506,955.99,1.23,Rainy,58,3787.66,control
2024-03-02,"Dallas-Ft. Worth, TX",53172,448,694.97,1.23,Sunny,67,4372.29,control
2024-03-03,"Dallas-Ft. Worth, TX",49585,297,563.66,1.23,Sunny,79,5153.01,control
2024-03-04,"Dallas-Ft. Worth, TX",51874,759,1221.45,1.23,Rainy,75,4884.8,control
2024-03-05,"Dallas-Ft. Worth, TX",45004,579,1052.37,1.23,Sunny,66,4351.33,control
2024-03-06,"Dallas-Ft. Worth, TX",47363,439,480.85,1.23,Cloudy,61,3986.45,control
2024-03-07,"Dallas-Ft. Worth, TX",53907,544,586.58,1.23,Snowy,56,3644.93,control
2024-03-08,"Dallas-Ft. Worth, TX",52088,476,772.09,1.23,Sunny,61,3989.76,control
2024-03-09,"Dallas-Ft. Worth, TX",51612,386,611.0,1.23,Snowy,65,4253.59,control
2024-03-10,"Dallas-Ft. Worth, TX",46557,673,1328.57,1.23,Cloudy,82,5372.07,control
2024-03-11,"Dallas-Ft. Worth, TX",53864,274,298.16,1.23,Rainy,74,4866.44,control
2024-03-12,"Dallas-Ft. Worth, TX",49967,527,610.02,1.23,Cloudy,62,4056.22,control
2024-03-13,"Dallas-Ft. Worth, TX",58661,678,1346.87,1.23,Sunny,62,4036.15,control
2024-03-14,"Dallas-Ft. Worth, TX",56352,524,664.73,1.23,Sunny,59,3899.67,control
2024-03-15,"Dallas-Ft. Worth, TX",51941,535,1013.56,1.23,Cloudy,62,4078.37,control
2024-03-16,"Dallas-Ft. Worth, TX",40707,538,685.61,1.23,Cloudy,66,4344.0,control
2024-03-17,"Dallas-Ft. Worth, TX",50994,348,417.58,1.23,Rainy,78,5127.38,control
2024-03-18,"Dallas-Ft. Worth, TX",55691,669,1208.44,1.23,Cloudy,80,5241.25,control
2024-03-19,"Dallas-Ft. Worth, TX",45738,601,1135.47,1.23,Sunny,63,4139.9,control
2024-03-20,"Dallas-Ft. Worth, TX",42594,343,569.67,1.23,Sunny,57,3763.82,control
2024-03-21,"Dallas-Ft. Worth, TX",54130,584,884.66,1.23,Sunny,59,3880.24,control
2024-03-22,"Dallas-Ft. Worth, TX",51728,322,628.5,1.23,Rainy,59,3861.5,control
2024-03-23,"Dallas-Ft. Worth, TX",46479,233,397.06,1.23,Sunny,64,4191.44,control
2024-03-24,"Dallas-Ft. Worth, TX",45990,276,484.93,1.23,Cloudy,77,5061.68,control
2024-03-25,"Dallas-Ft. Worth, TX",52623,273,505.14,1.23,Sunny,80,5206.58,control
2024-03-26,"Dallas-Ft. Worth, TX",48970,512,975.08,1.23,Sunny,66,4333.82,control
2024-03-27,"Dallas-Ft. Worth, TX",46808,632,1190.9,1.23,Sunny,58,3778.1,control
2024-03-28,"Dallas-Ft. Worth, TX",50414,566,703.02,1.23,Rainy,56,3701.78,control
2024-03-29,"Dallas-Ft. Worth, TX",50312,670,831.22,1.23,Snowy,59,3884.03,control
2024-03-30,"Dallas-Ft. Worth, TX",53408,431,728.95,1.23,Rainy,69,4541.69,control
2024-03-31,"Dallas-Ft. Worth, TX",41285,337,411.58,1.23,Sunny,82,5346.09,control
2024-04-01,"Dallas-Ft. Worth, TX",39501,514,626.8,1.23,Sunny,67,4381.05,control
2024-04-02,"Dallas-Ft. Worth, TX",57028,830,1315.08,1.23,Sunny,59,3891.74,control
2024-04-03,"Dallas-Ft. Worth, TX",52333,608,1077.96,1.23,Snowy,55,3598.63,control
2024-04-04,"Dallas-Ft. Worth, TX",53159,409,706.3,1.23,Snowy,54,3548.38,control
2024-04-05,"Dallas-Ft. Worth, TX",52533,747,1159.24,1.23,Sunny,57,3729.56,control
2024-04-06,"Dallas-Ft. Worth, TX",52043,472,752.33,1.23,Sunny,60,3928.52,control
2024-04-07,"Dallas-Ft. Worth, TX",50114,493,934.94,1.23,Sunny,75,4909.15,control
2024-04-08,"Dallas-Ft. Worth, TX",53874,318,410.45,1.23,Snowy,71,4658.8,control
2024-04-09,"Dallas-Ft. Worth, TX",50421,441,854.35,1.23,Snowy,59,3847.84,control
2024-04-10,"Dallas-Ft. Worth, TX",53850,282,492.43,1.23,Rainy,56,3641.27,control
2024-04-11,"Dallas-Ft. Worth, TX",56775,692,903.8,1.23,Sunny,52,3416.53,control
2024-04-12,"Dallas-Ft. Worth, TX",52821,564,929.53,1.23,Rainy,52,3441.67,control
2024-04-13,"Dallas-Ft. Worth, TX",43170,401,470.89,1.23,Rainy,61,3997.64,control
2024-04-14,"Dallas-Ft. Worth, TX",47135,507,744.61,1.23,Cloudy,71,4661.3,control
2024-04-15,"Dallas-Ft. Worth, TX",58372,807,1488.92,1.23,Cloudy,72,4743.42,control
2024-04-16,"Dallas-Ft. Worth, TX",48321,542,900.29,1.23,Cloudy,58,3771.41,control
2024-04-17,"Dallas-Ft. Worth, TX",55695,321,517.53,1.23,Sunny,54,3550.09,control
2024-04-18,"Dallas-Ft. Worth, TX",41809,437,859.28,1.23,Rainy,49,3232.6,control
2024-04-19,"Dallas-Ft. Worth, TX",42293,485,770.84,1.23,Cloudy,52,3435.12,control
2024-04-20,"Dallas-Ft. Worth, TX",56869,669,950.04,1.23,Cloudy,61,4020.98,control
2024-04-21,"Dallas-Ft. Worth, TX",44552,567,1025.33,1.23,Rainy,75,4920.06,control
2024-04-22,"Dallas-Ft. Worth, TX",43933,291,325.06,1.23,Cloudy,71,4643.34,control
2024-04-23,"Dallas-Ft. Worth, TX",51478,639,1181.79,1.23,Rainy,57,3766.61,control
2024-04-24,"Dallas-Ft. Worth, TX",39424,560,599.29,1.23,Sunny,56,3684.69,control
2024-04-25,"Dallas-Ft. Worth, TX",62584,916,1328.63,1.23,Rainy,50,3271.58,control
2024-04-26,"Dallas-Ft. Worth, TX",45672,298,339.01,1.23,Cloudy,56,3653.55,control
2024-04-27,"Dallas-Ft. Worth, TX",54195,523,562.53,1.23,Rainy,61,3988.67,control
2024-04-28,"Dallas-Ft. Worth, TX",47355,573,697.02,1.23,Sunny,73,4760.41,control
2024-04-29,"Dallas-Ft. Worth, TX",52522,502,923.44,1.23,Cloudy,70,4612.85,control
2024-04-30,"Dallas-Ft. Worth, TX",52105,712,1315.7,1.23,Snowy,56,3657.71,control
2024-05-01,"Dallas-Ft. Worth, TX",47343,631,1025.78,1.23,Cloudy,57,3753.88,control
2024-05-02,"Dallas-Ft. Worth, TX",50143,285,562.04,1.23,Cloudy,53,3466.03,control
2024-05-03,"Dallas-Ft. Worth, TX",43480,615,896.42,1.23,Cloudy,54,3566.44,control
2024-05-04,"Dallas-Ft. Worth, TX",46369,552,986.63,1.23,Rainy,59,3874.9,control
2024-05-05,"Dallas-Ft. Worth, TX",51196,342,412.35,1.23,Sunny,73,4770.23,control
2024-05-06,"Dallas-Ft. Worth, TX",43057,406,647.02,1.23,Cloudy,68,4445.52,control
2024-05-07,"Dallas-Ft. Worth, TX",52452,749,1134.6,1.23,Cloudy,56,3692.57,control
2024-05-08,"Dallas-Ft. Worth, TX",57812,831,1348.96,1.23,Cloudy,57,3753.28,control
2024-05-09,"Dallas-Ft. Worth, TX",48583,545,1059.96,1.23,Rainy,52,3403.84,control
2024-05-10,"Dallas-Ft. Worth, TX",61524,346,609.22,1.23,Rainy,56,3696.18,control
2024-05-11,"Dallas-Ft. Worth, TX",48793,358,645.46,1.23,Cloudy,63,4130.38,control
2024-05-12,"Dallas-Ft. Worth, TX",56022,498,745.38,1.23,Cloudy,70,4595.37,control
2024-05-13,"Dallas-Ft. Worth, TX",49533,433,722.01,1.23,Snowy,67,4357.0,control
2024-05-14,"Dallas-Ft. Worth, TX",64105,856,1171.67,1.23,Cloudy,56,3700.68,control
